stage,dataset,config,judge,judge_raw,judge_model,interaction_id,file,overall,average,CAC,EPC,AR,TRA,ACQ
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_08,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.8,1.8,2.0,2.5,1.5,1.5,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_02,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.3,1.3,1.5,1.5,1.25,1.25,1.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_04,CPsyCoun_S1_qwen_thinking_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_10,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.4,1.4,2.0,2.0,1.0,1.0,1.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_06,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.6,1.6,1.5,2.0,1.5,1.5,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_02,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.6,1.6,2.0,1.5,1.5,1.5,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_08,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.45,1.45,1.5,1.5,1.5,1.5,1.25
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_04,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.55,1.55,1.75,1.5,1.25,1.75,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_10,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.75,1.75,1.75,2.5,1.5,1.5,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_06,CPsyCoun_S1_qwen_thinking_judgments.jsonl,2.25,2.25,2.25,2.25,2.25,2.25,2.25
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_02,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.9,1.9,1.5,2.5,1.5,2.0,2.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_08,CPsyCoun_S1_qwen_thinking_judgments.jsonl,2.3,2.3,2.0,3.5,2.0,2.0,2.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_04,CPsyCoun_S1_qwen_thinking_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_5_08,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.35,1.35,1.5,1.25,1.25,1.5,1.25
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_06,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.75,1.75,1.75,2.25,1.5,1.75,1.5
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_10,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.8,1.8,2.0,2.0,2.0,2.0,1.0
20,cpsycoun,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_5_10,CPsyCoun_S1_qwen_thinking_judgments.jsonl,1.6,1.6,1.5,1.75,1.5,1.75,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_02,CPsyCoun_S2_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_04,CPsyCoun_S2_claude_batch_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.5,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_06,CPsyCoun_S2_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_08,CPsyCoun_S2_claude_batch_judgments.jsonl,2.0,2.0,2.0,2.5,2.0,2.0,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_10,CPsyCoun_S2_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_02,CPsyCoun_S2_claude_batch_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_04,CPsyCoun_S2_claude_batch_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_06,CPsyCoun_S2_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_08,CPsyCoun_S2_claude_batch_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.5,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_10,CPsyCoun_S2_claude_batch_judgments.jsonl,1.8,1.8,2.0,2.5,1.5,1.5,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_02,CPsyCoun_S2_claude_batch_judgments.jsonl,2.4,2.4,2.5,3.0,2.0,2.5,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_04,CPsyCoun_S2_claude_batch_judgments.jsonl,2.4,2.4,2.5,3.0,2.0,2.5,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_06,CPsyCoun_S2_claude_batch_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_08,CPsyCoun_S2_claude_batch_judgments.jsonl,1.9,1.9,1.5,2.5,1.5,2.0,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_10,CPsyCoun_S2_claude_batch_judgments.jsonl,2.35,2.35,2.5,2.75,2.25,2.25,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_02,CPsyCoun_S2_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.5,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_04,CPsyCoun_S2_claude_batch_judgments.jsonl,2.0,2.0,2.0,3.0,1.5,2.0,1.5
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_06,CPsyCoun_S2_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_5_08,CPsyCoun_S2_claude_batch_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,2.5,3.0
20,cpsycoun,S2,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_5_10,CPsyCoun_S2_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_02,CPsyCoun_S2_gemini_judgments.jsonl,2.4,2.4,3.0,2.0,2.5,2.5,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_04,CPsyCoun_S2_gemini_judgments.jsonl,1.8,1.8,2.0,2.0,1.5,2.0,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_06,CPsyCoun_S2_gemini_judgments.jsonl,1.6,1.6,1.5,2.0,1.5,1.5,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_08,CPsyCoun_S2_gemini_judgments.jsonl,1.5,1.5,1.5,2.0,1.5,1.5,1.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_10,CPsyCoun_S2_gemini_judgments.jsonl,1.6,1.6,1.5,2.5,1.5,1.5,1.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_02,CPsyCoun_S2_gemini_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_04,CPsyCoun_S2_gemini_judgments.jsonl,1.9,1.9,1.5,3.5,1.5,1.5,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_06,CPsyCoun_S2_gemini_judgments.jsonl,1.6,1.6,1.5,2.5,1.5,1.5,1.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_08,CPsyCoun_S2_gemini_judgments.jsonl,1.7,1.7,1.5,2.5,1.5,1.5,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_10,CPsyCoun_S2_gemini_judgments.jsonl,1.8,1.8,1.5,3.0,1.5,1.5,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_02,CPsyCoun_S2_gemini_judgments.jsonl,2.5,2.5,3.0,2.0,2.5,3.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_04,CPsyCoun_S2_gemini_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_06,CPsyCoun_S2_gemini_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_4_08,CPsyCoun_S2_gemini_judgments.jsonl,2.3,2.3,2.0,4.0,2.0,2.0,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_10,CPsyCoun_S2_gemini_judgments.jsonl,2.2,2.2,2.0,3.5,2.0,2.0,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_4_02,CPsyCoun_S2_gemini_judgments.jsonl,1.9,1.9,2.0,2.0,2.0,2.0,1.5
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_4_04,CPsyCoun_S2_gemini_judgments.jsonl,2.4,2.4,2.0,3.5,2.0,2.5,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_4_06,CPsyCoun_S2_gemini_judgments.jsonl,2.1,2.1,1.5,3.5,1.5,2.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_5_08,CPsyCoun_S2_gemini_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,cpsycoun,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_5_10,CPsyCoun_S2_gemini_judgments.jsonl,1.6,1.6,1.5,2.0,1.5,1.5,1.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_1_02,CPsyCoun_S2_gpt_judgments.jsonl,3.3,3.3,3.0,4.0,3.0,3.0,3.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_1_04,CPsyCoun_S2_gpt_judgments.jsonl,3.1,3.1,3.0,4.0,3.0,3.0,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_1_06,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_1_08,CPsyCoun_S2_gpt_judgments.jsonl,2.9,2.9,3.0,4.0,2.5,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_1_10,CPsyCoun_S2_gpt_judgments.jsonl,2.8,2.8,3.0,3.5,2.5,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_2_02,CPsyCoun_S2_gpt_judgments.jsonl,2.95,2.95,3.0,4.0,2.5,2.75,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_2_04,CPsyCoun_S2_gpt_judgments.jsonl,3.05,3.05,3.0,4.0,3.0,2.75,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_2_06,CPsyCoun_S2_gpt_judgments.jsonl,2.9,2.9,3.0,4.0,2.5,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_3_08,CPsyCoun_S2_gpt_judgments.jsonl,2.7,2.7,2.0,3.5,3.0,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_2_10,CPsyCoun_S2_gpt_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_3_02,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_3_04,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_3_06,CPsyCoun_S2_gpt_judgments.jsonl,3.0,3.0,3.0,4.0,2.75,2.75,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_4_08,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_3_10,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_4_02,CPsyCoun_S2_gpt_judgments.jsonl,2.9,2.9,2.5,4.0,2.5,3.0,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_4_04,CPsyCoun_S2_gpt_judgments.jsonl,3.0,3.0,3.0,4.0,2.5,2.5,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_4_06,CPsyCoun_S2_gpt_judgments.jsonl,2.9,2.9,3.0,4.0,2.5,2.5,2.5
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_5_08,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,gpt,gpt,gpt-5.1,cpscycoun_career_5_10,CPsyCoun_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_02,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_04,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.1,2.1,2.5,2.5,2.0,2.0,1.5
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_06,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.6,1.6,2.0,3.0,1.0,1.0,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_08,CPsyCoun_S2_qwen_thinking_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_1_10,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.8,1.8,2.0,3.0,1.5,1.5,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_02,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_04,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.4,1.4,2.0,2.0,1.0,1.0,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_06,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.8,1.8,2.0,3.0,2.0,1.0,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_08,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.45,2.45,2.25,3.25,2.25,2.25,2.25
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_2_10,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.4,2.4,3.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_02,CPsyCoun_S2_qwen_thinking_judgments.jsonl,1.6,1.6,2.0,1.0,2.0,2.0,1.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_04,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.4,2.4,2.5,3.0,2.0,2.0,2.5
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_06,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.4,2.4,2.5,3.5,2.0,2.0,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_08,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_3_10,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.5,2.5,2.5,3.0,2.5,2.5,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_02,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_04,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.7,2.7,2.75,3.25,2.5,2.5,2.5
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_4_06,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.4,2.4,2.5,3.0,2.0,2.0,2.5
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_5_08,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.0,3.0
20,cpsycoun,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,cpscycoun_career_5_10,CPsyCoun_S2_qwen_thinking_judgments.jsonl,2.8,2.8,2.75,3.25,2.5,2.5,3.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_02,CPsyCoun_S3_claude_batch_judgments.jsonl,2.9,2.9,3.0,2.5,3.0,3.0,3.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_04,CPsyCoun_S3_claude_batch_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_06,CPsyCoun_S3_claude_batch_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_08,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_1_10,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_02,CPsyCoun_S3_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.5,2.0,2.5,2.5
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_04,CPsyCoun_S3_claude_batch_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_06,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_08,CPsyCoun_S3_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_2_10,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_02,CPsyCoun_S3_claude_batch_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,2.5,2.5
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_04,CPsyCoun_S3_claude_batch_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,2.5,3.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_06,CPsyCoun_S3_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_08,CPsyCoun_S3_claude_batch_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_3_10,CPsyCoun_S3_claude_batch_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_02,CPsyCoun_S3_claude_batch_judgments.jsonl,2.6,2.6,2.0,3.5,2.0,2.5,3.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_04,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_4_06,CPsyCoun_S3_claude_batch_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_5_08,CPsyCoun_S3_claude_batch_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,2.5,3.0
20,cpsycoun,S3,claude,claude_batch,anthropic/claude-sonnet-4-6,cpscycoun_career_5_10,CPsyCoun_S3_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_02,CPsyCoun_S3_gemini_judgments.jsonl,2.5,2.5,3.0,2.0,3.0,2.5,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_04,CPsyCoun_S3_gemini_judgments.jsonl,2.2,2.2,2.0,3.5,2.0,2.0,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_06,CPsyCoun_S3_gemini_judgments.jsonl,2.1,2.1,2.0,3.5,1.5,2.0,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_08,CPsyCoun_S3_gemini_judgments.jsonl,2.3,2.3,2.0,4.0,2.0,2.0,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_1_10,CPsyCoun_S3_gemini_judgments.jsonl,1.9,1.9,1.5,3.5,1.5,1.5,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_02,CPsyCoun_S3_gemini_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_04,CPsyCoun_S3_gemini_judgments.jsonl,2.1,2.1,2.0,3.0,2.0,2.0,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_06,CPsyCoun_S3_gemini_judgments.jsonl,2.1,2.1,2.0,3.5,2.0,1.5,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_08,CPsyCoun_S3_gemini_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,1.5,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_2_10,CPsyCoun_S3_gemini_judgments.jsonl,1.9,1.9,2.0,3.0,1.5,1.5,1.5
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_02,CPsyCoun_S3_gemini_judgments.jsonl,2.6,2.6,3.0,2.5,2.5,3.0,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_04,CPsyCoun_S3_gemini_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_3_06,CPsyCoun_S3_gemini_judgments.jsonl,2.6,2.6,2.5,4.0,2.0,2.5,2.0
20,cpsycoun,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,cpscycoun_career_4_08,CPsyCoun_S3_gemini_judgments.jsonl,2.6,2.6,2.0,4.5,2.0,2.5,2.0
